title,stars,url,text
Best free page builder,5,https://wordpress.org/support/topic/best-free-page-builder-5/,"

				
				<p>This is the best free page builder I have ever used. It&#8217;s responsive, intuitive, dynamic, and works well nearly every theme. It even works with widgets brought in by other plugins. </p>

				
			"
Very good easy to use plugin,5,https://wordpress.org/support/topic/very-good-easy-to-use-plugin/,"

				
				<p>Very good easy to use plugin Thank you </p>

				
			"
Best page builder &#8230;,5,https://wordpress.org/support/topic/best-page-builder-39/,"

				
				<p>&#8230; very efficient to work with. I am happy with it and look forward to many great things to come.</p>

				
			"
Easy to use. Full of features.,5,https://wordpress.org/support/topic/easy-to-use-full-of-features-2/,"

				
				<p>When WP5 came with the block building I decided to test Elementor. Now I use it on all my sites. The many templates and blocks ready to insert with a simple click helps alot and also inspires to new design. I can also save templates to my design of pages and posts so I dont need to manually make the default elements of company information and products taht I use on many of my pages.</p>
<p>I recommend Elementor for all WordPress users.</p>

				
			"
Where do I begin?,5,https://wordpress.org/support/topic/where-do-i-begin-3/,"

				
				<p>Am a newbie, I found and watched a tutorial on YouTube &#8211; How To Make a WordPress Website &#8211; In 24 Easy Steps by Tyler Moore.  Even though he was a bit fast, as he knew his topic, I learnt about Themes i.e. OceanWP and Elementor.  I &#8216;rewound&#8217; and watched it 2-3 more times.  I liked what I saw.<br />
Since then I learnt about other themes but I also learnt more about Elementor and Elementor Pro.  I redid a Flash website in WordPress, using OceanWP and Elementor Pro.  I could not be happier.<br />
I am glad that I saw the tutorial by Tyler Moore, and that I have decided on OceanWP and Elementor Pro. I hope they can keep up the good work and will add things to help with the complete development life cycle.</p>


<ul id=""bbp-topic-revision-log-11308239"" class=""bbp-topic-revision-log"">

	<li id=""bbp-topic-revision-log-11308239-item-11308245"" class=""bbp-topic-revision-log-item"">
		This topic was modified 2 weeks ago by <a href=""https://wordpress.org/support/users/chunnr/"" title=""View chunnr&#039;s profile""><img alt='' src='https://secure.gravatar.com/avatar/94568938bd2026f24b162e759f33f265?s=14&#038;d=retro&#038;r=g' srcset='https://secure.gravatar.com/avatar/94568938bd2026f24b162e759f33f265?s=28&#038;d=retro&#038;r=g 2x' class='avatar avatar-14 photo' height='14' width='14' /></a>&nbsp;<a href=""https://wordpress.org/support/users/chunnr/"" title=""View chunnr&#039;s profile"">chunnr</a>.
	</li>

</ul>


				
			"
Удобный конструктор страниц,5,https://wordpress.org/support/topic/%d1%83%d0%b4%d0%be%d0%b1%d0%bd%d1%8b%d0%b9-%d0%ba%d0%be%d0%bd%d1%81%d1%82%d1%80%d1%83%d0%ba%d1%82%d0%be%d1%80-%d1%81%d1%82%d1%80%d0%b0%d0%bd%d0%b8%d1%86/,"

				
				<p>Можно создавать блоки, редактировать не только их внешний вид, но и как они будут выглядеть на мобильных устройствах. Один из лучших плагинов, с которыми доводилось иметь дело. Спасибо разработчикам!</p>

				
			"
Like it alot,5,https://wordpress.org/support/topic/like-it-alot-6/,"

				
				<p>I have only good things to say about this product &lt;3</p>

				
			"
Debug error editor,5,https://wordpress.org/support/topic/debug-error-editor/,"

				
				<p>Thanks to support Elementor for his quick response to my bug. Reactivated impeccable!</p>

				
			"
"Best Plugin ever, MUST HAVE",5,https://wordpress.org/support/topic/best-plugin-ever-must-have/,"

				
				<p>This plugin is the best plugin in WordPress I&#8217;ve ever used. It saved me a lot of time designing the website. HIGHLY RECOMMEND!</p>

				
			"
Top,5,https://wordpress.org/support/topic/top-594/,"

				
				<p>The best page builder</p>

				
			"
Works Great,5,https://wordpress.org/support/topic/works-great-5650/,"

				
				<p>Was nervous about trying a new tool but its been great</p>

				
			"
Light and easy to use,5,https://wordpress.org/support/topic/light-and-easy-to-use-6/,"

				
				<p>Elementor is the primary tool I use to build all my websites, allowing me to use the lightest of themes. I appreciate the constant improvements they make to both the interface and features. I can&#8217;t wait to see what&#8217;s next!</p>

				
			"
Best Thing on WordPress,5,https://wordpress.org/support/topic/best-thing-on-wordpress-2/,"

				
				<p>Must have, most basic thing, most advanced plugin, most sincere team, most genuine product, amazing support!!</p>

				
			"
upped my game and eased my workload,5,https://wordpress.org/support/topic/upped-my-game-and-eased-my-workload/,"

				
				<p>Elementor is a game changer.<br />
Way more intuitive than all the other builders i&#8217;ve tried, faster loading, smoother use, it just MAKES SENSE.<br />
And the constant updates, even to free version, are great.<br />
I bought pro because i&#8217;m now using it with multiple sites, completely changing the level my clients are playing at. I can make my design dreams come true without spending the 10&#8217;s of hours per site that I&#8217;d spend before hand coding css to make things work. I get more done in less time and have better results, so that is a win all around.</p>
<p>Thank you!</p>

				
			"
Amazing plugin. Web Designer + Elementor = Modern Web Designer,5,https://wordpress.org/support/topic/amazing-plugin-web-designer-elementor-modern-web-designer/,"

				
				<p>I think its very easy to handle every part of web site.<br />
<strong>Web Designer + Elementor = Modern Web Designer </strong></p>

				
			"
Excelent plugin but very bad support,4,https://wordpress.org/support/topic/excelent-plugin-but-very-bad-support/,"

				
				<p>The functionality of the plugin is excellent, easy to understand and to use. </p>
<p>But, on two occasions I sent an email to different supports and I have not received any response. This seems to me something very irresponsible on your part.</p>
<p>I hope you can improve this point of support, since it is something as important as the good functionality of the plugin</p>

				
			"
WOW!!!,5,https://wordpress.org/support/topic/wow-658/,"

				
				<p>Amazing!</p>

				
			"
Creativity for the non-creative,5,https://wordpress.org/support/topic/creativity-for-the-non-creative/,"

				
				<p>This plugin has allowed me to create a great looking site, even though I&#8217;m more technically oriented than creatively&#8230;</p>

				
			"
Great Product,5,https://wordpress.org/support/topic/great-product-517/,"

				
				<p>Really easy to use and very flexible. Love the responsive features</p>

				
			"
Easy to manage,5,https://wordpress.org/support/topic/easy-to-manage-18/,"

				
				<p>I&#8217;m not too computer savvy, but a couple youtube/wordpress videos and the easy of wordpress it self has made it doable. Once completed, it was super easy to manage. Click here to add to the site, click here to delete, and click here to update. </p>
<p>Thank you </p>

				
			"
Great Plug-In,5,https://wordpress.org/support/topic/great-plug-in-808/,"

				
				<p>Very simple and usable plug-in. It is possible to create a lot of different pages!!</p>

				
			"
You are great &#8230;,5,https://wordpress.org/support/topic/you-are-great-3/,"

				
				<p>Thank you for all &#8230;</p>

				
			"
Great plugin for building pages and posts,5,https://wordpress.org/support/topic/great-plugin-for-building-pages-and-posts/,"

				
				<p>Great plugin for building pages and posts</p>

				
			"
Perfect Perfect Perfect!!!,5,https://wordpress.org/support/topic/perfect-perfect-perfect-5/,"

				
				<p>Can&#8217;t descride with words. This might just be the best thing that ever happened to WP.</p>

				
			"
Tedious updates,1,https://wordpress.org/support/topic/tedious-updates/,"

				
				<p>Do yo want to stop the tedious continuous updates?<br />
Thanks.</p>

				
			"
Marvellous Tool!,5,https://wordpress.org/support/topic/marvellous-tool-2/,"

				
				<p>I wonder how I&#8217;ve made webpages before I knew Elementor!</p>

				
			"
Great,5,https://wordpress.org/support/topic/great-9402/,"

				
				<p>Love the easiness and possibilities. </p>

				
			"
Danke für den Elementor,5,https://wordpress.org/support/topic/danke-fur-den-elementor/,"

				
				<p>Läuft bei mir bisher ohne Probleme</p>

				
			"
Simply the best,5,https://wordpress.org/support/topic/simply-the-best-422/,"

				
				<p>This plugin does all I want or need. No complaints!</p>

				
			"
So Easy and Just What I needed!,5,https://wordpress.org/support/topic/so-easy-and-just-what-i-needed-2/,"

				
				<p>I thought there was a conflict with another program so I deactivated Elementor and things got much much worse! Turned out it was another plugin causing the problem. By then I&#8217;d tried four other page builders and designs, wasted some money, because when I put Elementor back in&#8230; VOILA!! Everything was easy and gorgeous again. This one is a real winner!</p>

				
			"
Best page builder in WordPress,5,https://wordpress.org/support/topic/best-page-builder-in-wordpress/,"

				
				<p>This is the best <strong>WordPress </strong> page builder I&#8217;ve ever seen. You guys are not human &lt;3. How can you make this plugin, I can&#8217;t believe this :/ &lt;3 By the way, I think you&#8217;ll improve it more and more.<br />
Thank you<br />
#elementor<br />
#best_page_builder_in_wordpress</p>

				
			"
Does the trick,5,https://wordpress.org/support/topic/does-the-trick-66/,"

				
				<p>Very easy to use lightweight, It works as advertised<br />
Thanks</p>

				
			"
Helpful and storng plugin,5,https://wordpress.org/support/topic/helpful-and-storng-plugin/,"

				
				<p>work with it in all my website,<br />
have a friendly API, im lovely recomend this product</p>

				
			"
Love it,5,https://wordpress.org/support/topic/love-it-2500/,"

				
				<p>Awesome builder</p>

				
			"
Thanks for Elementor,5,https://wordpress.org/support/topic/thanks-for-elementor/,"

				
				<p>The awesome pagebuilder plugin ever!!!</p>

				
			"
Amazing Plugin,5,https://wordpress.org/support/topic/amazing-plugin-1164/,"

				
				<p>Nothing can Touch Elementor it&#8217;s one of thee best Page Build plugin out there I 100% recommend you go pro as a Designer you will not be a disappointed. I just simple love the plugin i will keep rocking with Elementor Pro. Are you?</p>


<ul id=""bbp-topic-revision-log-11292253"" class=""bbp-topic-revision-log"">

	<li id=""bbp-topic-revision-log-11292253-item-11292254"" class=""bbp-topic-revision-log-item"">
		This topic was modified 2 weeks, 5 days ago by <a href=""https://wordpress.org/support/users/thugzanime/"" title=""View oshi&#039;s profile""><img alt='' src='https://secure.gravatar.com/avatar/f6c6f003894a85f7aba01bb8707c1c54?s=14&#038;d=retro&#038;r=g' srcset='https://secure.gravatar.com/avatar/f6c6f003894a85f7aba01bb8707c1c54?s=28&#038;d=retro&#038;r=g 2x' class='avatar avatar-14 photo' height='14' width='14' /></a>&nbsp;<a href=""https://wordpress.org/support/users/thugzanime/"" title=""View oshi&#039;s profile"">oshi</a>.
	</li>

</ul>


				
			"
"Some difficulites, but a LOT better than anything else I have tried.",5,https://wordpress.org/support/topic/some-difficulites-but-a-lot-better-than-anything-else-i-have-tried/,"

				
				<p>The main request I have is that the typography would be easier to access.  It often takes about 3 clicks to make it to change the font size and color etc&#8230; </p>
<p>Thank you!<br />
Evan </p>

				
			"
The Best Page Builder,5,https://wordpress.org/support/topic/the-best-page-builder-31/,"

				
				<p>Very flexible, clean and easy to use. I love this plugin </p>

				
			"
surpassed my expectations,5,https://wordpress.org/support/topic/surpassed-my-expectations/,"

				
				<p>I&#8217;m new and I did not expect to find something that would make working on a website so easy</p>

				
			"
LOVE Elementor!,5,https://wordpress.org/support/topic/love-elementor-7/,"

				
				<p>Elementor is without question my favorite page builder for WooCommerce because it&#8217;s more than just a page builder—it&#8217;s a true site builder that allows us to customize Single Product, Product Archives, 404 pages, etc. It&#8217;s FANTASTIC.</p>

				
			"
Excellent,5,https://wordpress.org/support/topic/excellent-7423/,"

				
				<p>I&#8217;ve used other page builders before using this one. This is by far the best in the industry in my professional opinion. I&#8217;ve been working with WordPress since around 2006 and as I&#8217;ve mentioned, used a number of page builders. This blows them all away. I had the opportunity to use Divi after this. Dive doesn&#8217;t come close and IT&#8217;s the most expensive. I stick with Elementor thank you.</p>

				
			"
